"","ID","LONG","LAT","ages","race","sex","income","Location","Price","Experience","Other","will_attend"
"5444",1227103,-78.423832690883,35.7118757709325,42.4467830011415,"Black","M","75-100k",1,4,1,1,0
"5445",1227149,-78.4735271169027,35.7038837731895,43.2850741647444,"Aisian/Other","M","50-75k",1,4,1,2,0
"5446",1227474,-78.4547919252135,35.8104795026667,48.7988938386876,"White","F","25-50k",4,2,2,1,0
"5447",1227633,-78.4769150593868,35.6919836463029,39.6097580171092,"White","F","50-75k",1,4,1,3,0
"5448",1227756,-78.4447152443248,35.8205954818402,31.4586300336464,"White","M","25-50k",4,2,2,2,0
"5449",1227763,-78.4711034022573,35.8252875939987,48.7164450979319,"Hispanic","F","75-100k",4,1,1,2,0
"5450",1227893,-78.5212918057564,35.8202509055085,37.3436191431669,"Aisian/Other","M","100-150k",4,1,1,3,0
"5451",1228118,-78.4351452395588,35.7657275507571,31.040355244782,"Black","F","75-100k",4,2,2,3,0
"5452",1228298,-78.4508097142947,35.8250309233347,39.8329101192186,"White","M","75-100k",4,3,1,1,0
"5453",1228606,-78.4467408736173,35.7676604991998,56.7806201071565,"Black","M","<25k",4,3,1,2,0
"5454",1228639,-78.4094053539853,35.7572242819738,31.0941016415792,"White","F","50-75k",1,4,2,1,0
"5455",1228694,-78.4988399789408,35.6728503991466,48.0107177065366,"White","F","50-75k",1,4,2,2,0
"5456",1228757,-78.468149253109,35.7013284295505,45.3339391494449,"White","M","25-50k",1,4,2,3,0
"5457",1228839,-78.4962717735574,35.7694154197371,39.0414994255102,"White","F","75-100k",4,3,1,3,0
"5458",1228875,-78.450252550896,35.6817851445407,49.6717619780767,"White","M","75-100k",2,1,1,1,0
"5459",1228882,-78.423341517522,35.7771451885027,40.8177231568693,"Hispanic","F","75-100k",2,1,1,2,0
"5460",1229025,-78.456530641876,35.7398105602908,45.805347765037,"Hispanic","M","50-75k",2,1,1,3,0
"5461",1229027,-78.4333743363722,35.7282152202858,33.3743467546709,"Black","M","50-75k",2,1,2,1,0
"5462",1229069,-78.466367360892,35.7803807735533,42.1671148014127,"White","F","50-75k",4,3,2,1,0
"5463",1229116,-78.4495454754547,35.7390910715045,46.7323891825034,"Aisian/Other","M","75-100k",2,1,2,2,0
"5464",1229129,-78.4908611383919,35.7820028350388,56.9660900420805,"White","M","100-150k",4,3,2,2,0
"5465",1229788,-78.4349533921989,35.7091815088956,37.3708738793049,"White","M","100-150k",2,1,2,3,0
"5466",1230080,-78.4920219681956,35.8391174181356,42.697969331251,"White","F","100-150k",4,1,2,1,0
"5467",1230557,-78.4481566324415,35.7451705279745,48.8261927944676,"White","M","<25k",2,2,1,1,0
"5468",1230665,-78.4384621391015,35.8376053097849,35.9886524033377,"Hispanic","F","<25k",4,3,2,3,0
"5469",1230736,-78.4266219443803,35.7262396256369,43.4283697497681,"White","M","25-50k",2,2,1,2,0
"5470",1230758,-78.5031409312913,35.7683070821759,46.9116779518657,"White","F","50-75k",4,4,1,1,0
"5471",1230802,-78.4395024248334,35.8008838422072,43.6413490038733,"White","M","75-100k",4,4,1,2,0
"5472",1230939,-78.4194824340151,35.7786061644423,40.6112437835869,"Black","F","75-100k",2,2,1,3,0
"5473",1231144,-78.4837259695378,35.7519232465476,38.6582723233337,"Black","M","75-100k",4,4,1,3,0
"5474",1231438,-78.4580783824367,35.7864578783148,43.5838521142647,"Black","M","75-100k",4,4,2,1,0
"5475",1231698,-78.5199799174522,35.6868243611269,43.9453877787079,"White","F","25-50k",2,2,2,1,0
"5476",1231793,-78.4763521036029,35.8201082733806,34.416027435439,"Aisian/Other","F","75-100k",4,1,2,2,0
"5477",1231824,-78.4644833540378,35.8226637773905,44.2245310002108,"White","F","75-100k",4,4,2,2,0
"5478",1231966,-78.4726865021699,35.8208418303288,37.0864464624096,"White","F","25-50k",4,1,2,3,0
"5479",1232041,-78.4766114781265,35.814639095092,37.9145147947463,"White","M","25-50k",4,2,1,1,0
"5480",1232145,-78.48935310619,35.6866704926499,41.7022914537193,"White","M",">150k",2,2,2,2,0
"5481",1232487,-78.4256709942798,35.7680241962394,48.1990292101129,"White","M",">150k",2,2,2,3,0
"5482",1232572,-78.4930180702464,35.7134608994371,35.3720770150946,"White","M","25-50k",2,3,1,1,0
"5483",1232922,-78.4760344577422,35.821370371174,32.7230603054646,"Hispanic","F","50-75k",4,2,1,2,0
"5484",1233524,-78.4635614663824,35.8264415177234,43.8610947085471,"White","M","<25k",4,4,2,3,0
"5485",1233615,-78.5071185315006,35.7624606757893,35.6228159083054,"White","M","75-100k",5,1,1,1,0
"5486",1233742,-78.4944282677775,35.7540411928764,43.4978680027672,"White","F","100-150k",5,1,1,2,0
"5487",1233759,-78.4684681431156,35.7959304768129,35.1736763424587,"Black","M","25-50k",5,1,1,3,0
"5488",1233806,-78.4734363759205,35.7513408232483,40.306242570792,"White","M","50-75k",5,1,2,1,0
"5489",1233890,-78.4557332237585,35.7943296848388,49.9469949278921,"White","M","75-100k",5,1,2,2,0
"5490",1234150,-78.4496266546662,35.8324448147375,36.9080777535211,"Black","M","75-100k",5,1,2,3,0
"5491",1234256,-78.5203530336326,35.8473830101238,48.3471855110063,"Hispanic","F","50-75k",4,2,1,3,0
"5492",1234364,-78.4887922380979,35.8448072130093,38.2782079067931,"Black","M","100-150k",4,2,2,1,0
"5493",1234442,-78.413495570689,35.7961158004506,40.8401046415378,"White","M","100-150k",2,3,1,2,0
"5494",1234603,-78.4749783809306,35.7217913379868,45.6692622969947,"White","F","<25k",2,3,1,3,0
"5495",1234808,-78.4727774923302,35.8586065492542,37.6138059594802,"White","F","75-100k",4,2,2,2,0
"5496",1234964,-78.4605288413145,35.7169094250643,40.7802758983105,"White","F","50-75k",2,3,2,1,0
"5497",1235047,-78.4239188718419,35.7516289769917,34.6551969754448,"White","M","25-50k",2,3,2,2,0
"5498",1235068,-78.4628542060518,35.7904520553633,38.7714320405428,"White","M","25-50k",5,2,1,1,0
"5499",1235080,-78.4872901677995,35.758811473861,42.0883494875747,"White","M","50-75k",5,2,1,2,0
"5500",1235125,-78.4455961406878,35.7140658902006,48.7497662263445,"White","M","100-150k",2,3,2,3,0
"5501",1235126,-78.4243156899742,35.7484943461045,29.5249394734352,"White","M","50-75k",2,4,1,1,0
"5502",1235164,-78.4101557443012,35.772287148283,36.5215242184248,"Black","M","75-100k",2,4,1,2,0
"5503",1235507,-78.4911456703611,35.7635005059073,37.7433313336565,"White","F","100-150k",5,2,1,3,0
"5504",1235629,-78.5089264263143,35.814107941916,51.3537339625084,"White","M","50-75k",4,2,2,3,0
"5505",1236279,-78.4604543235483,35.7999762432854,47.0064303097083,"White","F","50-75k",5,2,2,1,0
"5506",1236414,-78.4540609384667,35.8211121204188,28.6862787180728,"Hispanic","F","50-75k",5,2,2,2,0
"5507",1236598,-78.4321415337411,35.82156334522,49.7774947736802,"White","F","75-100k",5,2,2,3,0
"5508",1236692,-78.5081059660434,35.7620867876509,49.6074590300377,"White","F","100-150k",5,3,1,1,0
"5509",1236804,-78.4967879208031,35.7097298063136,48.2464389590988,"White","M","75-100k",2,4,1,3,0
"5510",1237051,-78.4795601651019,35.8147217728211,40.9471385995194,"White","M","100-150k",4,3,1,1,0
"5511",1237217,-78.4694352280861,35.7585627905836,44.4030705013665,"Aisian/Other","F","<25k",5,3,1,2,0
"5512",1237421,-78.4646003370878,35.7280229613207,38.3049433266167,"White","F","25-50k",2,4,2,1,0
"5513",1237517,-78.4738804377038,35.8046381402291,42.7110043007865,"White","F","50-75k",5,3,1,3,0
"5514",1237605,-78.4819374977161,35.7346758063807,34.8479900256757,"Black","M","100-150k",5,3,2,1,0
"5515",1237695,-78.477335139308,35.7807368249821,58.7544224255031,"White","F","75-100k",5,3,2,2,0
"5516",1237714,-78.4669975467256,35.7886658398487,35.6600446492906,"Hispanic","M","50-75k",5,3,2,3,0
"5517",1237831,-78.4794172246929,35.7163975943622,53.0584858426468,"White","M","100-150k",2,4,2,2,0
"5518",1237885,-78.4564077610104,35.8125849968507,47.8198953420438,"Black","F","50-75k",5,4,1,1,0
"5519",1237925,-78.4416779075543,35.740819809663,40.9893268416989,"Black","M","50-75k",2,4,2,3,0
"5520",1238150,-78.4750589014584,35.6967486283176,40.4360770843599,"Hispanic","F","<25k",3,1,1,1,0
"5521",1238167,-78.4744955974745,35.8123402756183,34.4867652009843,"White","M","75-100k",4,3,1,2,0
"5522",1238290,-78.4526341808081,35.7409187120203,41.0332576444404,"Black","M","25-50k",3,1,1,2,0
"5523",1238309,-78.4721025659521,35.772521206968,40.2192809090667,"White","F","75-100k",5,4,1,2,0
"5524",1238383,-78.4781536902984,35.7931086378007,47.5145626706253,"White","F","25-50k",5,4,1,3,0
"5525",1238672,-78.5067320871958,35.7528162826812,37.6004671646974,"White","M","<25k",5,4,2,1,0
"5526",1239811,-78.5138096116488,35.7416994828945,31.4265720306931,"White","F","<25k",5,4,2,2,0
"5527",1239941,-78.4534884458652,35.8158109163121,36.3375718414233,"White","F","25-50k",5,4,2,3,0
"5528",1239967,-78.4243826709338,35.7722241925847,35.393821527194,"White","F","25-50k",3,1,1,3,0
"5529",1240012,-78.4684544356982,35.8518712374866,38.1814933699031,"White","F","100-150k",4,3,1,3,0
"5530",1240297,-78.4582403701403,35.6900970104187,45.7085610858893,"White","F","75-100k",3,1,2,1,0
"5531",1240400,-78.4938370144286,35.791508199287,54.8285215989853,"White","M",">150k",4,3,2,1,0
"5532",1241208,-78.5535102467911,35.7770332151059,44.0595665213798,"White","F","75-100k",4,3,2,2,0
"5533",1241211,-78.5073197682434,35.7433965930623,48.7961766421678,"White","F","100-150k",1,1,1,1,0
"5534",1241361,-78.3882145740675,35.7124549147206,38.6006565559842,"White","F","50-75k",3,1,2,2,0
"5535",1241413,-78.4250810115214,35.7989630432327,34.9493588156864,"Hispanic","F","50-75k",1,1,1,2,0
"5536",1241478,-78.461692528986,35.7092330035518,40.7713406188049,"White","F","25-50k",3,1,2,3,0
"5537",1241866,-78.4337874854251,35.7604736201076,37.4364609994366,"White","F","50-75k",3,2,1,1,0
"5538",1242075,-78.5172292931725,35.7408948175502,48.8725130702997,"Black","F","75-100k",1,1,1,3,0
"5539",1242110,-78.4449497093208,35.733361548432,50.0293940627722,"Black","F","75-100k",3,2,1,2,0
"5540",1242310,-78.5138745670564,35.9014870462241,57.0318655404933,"Hispanic","M","25-50k",4,3,2,3,0
"5541",1242331,-78.4680080512374,35.7707439773924,34.1888823705569,"White","F","75-100k",1,1,2,1,0
"5542",1242349,-78.4228744917295,35.784785457166,41.2086063603033,"White","F","50-75k",3,2,1,3,0
"5543",1242680,-79.1085110810705,36.0950384547183,43.5326538212808,"Black","F","50-75k",3,2,2,1,0
"5544",1242701,-79.0876191303627,36.1043015157903,37.724772695307,"White","M","25-50k",3,2,2,2,0
"5545",1242703,-79.1311669504183,36.131909828127,42.0954478710244,"White","F","100-150k",3,2,2,3,0
"5546",1242820,-79.0812953451303,36.1365518414489,41.4707043693358,"White","M","25-50k",3,3,1,1,0
"5547",1243143,-79.1078404876304,36.1252042381543,45.9908239411808,"White","F",">150k",3,3,1,2,0
"5548",1243168,-79.1717286127952,36.0558627645215,41.1997168877563,"White","M","<25k",3,3,1,3,0
"5549",1243259,-79.1309488650284,36.0754573257023,40.9761362798626,"White","M","75-100k",3,3,2,1,0
"5550",1243623,-79.1168143873596,36.0323382506933,38.7786340965604,"White","M","<25k",1,1,2,2,0
"5551",1243674,-79.1132061562044,36.08355906267,48.5849275708529,"White","F","25-50k",3,3,2,2,0
"5552",1243775,-79.1242845222471,36.1094114520367,53.9050547288256,"Hispanic","F","25-50k",3,3,2,3,0
"5553",1243782,-79.0808522842418,36.106902716482,39.1736447821344,"White","F","50-75k",3,4,1,1,0
"5554",1243948,-79.1177915273318,36.0910281578595,59.7571300546289,"White","F","75-100k",3,4,1,2,0
"5555",1244264,-79.0980026493281,36.1209477231008,40.8624349137909,"White","M","<25k",3,4,1,3,0
"5556",1244451,-79.1409271456075,36.1270454830776,37.5884296045715,"Aisian/Other","M","50-75k",3,4,2,1,0
"5557",1244541,-79.1018986658743,36.1467244431928,34.5432735888488,"White","F","75-100k",3,4,2,2,0
"5558",1244699,-79.0855504445224,36.1201945864559,48.4936997943248,"White","F","75-100k",3,4,2,3,0
"5559",1244744,-79.1275603662243,36.1247472939811,53.8731613614486,"White","M","100-150k",4,1,1,1,0
"5560",1244781,-79.1185190802675,36.0924302457825,36.5430491045338,"White","F","25-50k",4,1,1,2,0
"5561",1244881,-79.0893771730833,36.0857941928038,35.1085237861794,"White","F",">150k",4,1,1,3,0
"5562",1244917,-79.0539110993138,36.1108232395975,38.3556182255521,"White","M","100-150k",4,1,2,1,0
"5563",1244952,-79.0569948150521,36.0812495456559,47.8933897079231,"White","F","75-100k",4,1,2,2,0
"5564",1244985,-79.0338568008051,36.0970975348198,42.9733838938613,"Hispanic","M","<25k",4,1,2,3,0
"5565",1245071,-79.1082776129174,36.1232487676104,32.590988891741,"White","M","75-100k",4,2,1,1,0
"5566",1245103,-79.1506931336398,36.0717955915751,35.5492953670297,"White","F","25-50k",4,2,1,2,0
"5567",1245185,-79.1331486862795,36.1157082746999,44.5048690746869,"White","F","50-75k",4,2,1,3,0
"5568",1245267,-79.0910431262793,36.1166193005426,36.382658237197,"Black","F","100-150k",4,2,2,1,0
"5569",1245272,-79.1622096521434,36.0921000523003,42.2619913016973,"Black","F","100-150k",4,2,2,2,0
"5570",1245277,-79.0313202288942,36.0858229265368,40.496013410688,"Hispanic","F","<25k",4,2,2,3,0
"5571",1245422,-79.0609604528704,36.0914087090169,39.0300632046535,"White","F","25-50k",4,3,1,1,0
"5572",1245430,-79.1600121063229,36.1095984889266,41.1655357678747,"White","M","75-100k",4,3,1,2,0
"5573",1245596,-79.2046695152918,36.0301411659677,33.5898269382362,"White","F","50-75k",4,3,1,3,0
"5574",1245758,-79.1582284595354,36.065159943858,49.9302415983109,"White","M","75-100k",4,3,2,1,0
"5575",1245834,-79.119366481011,36.0330024040938,48.3277251515178,"White","F","75-100k",1,1,2,3,0
"5576",1245983,-79.1640326443872,36.0964347176123,37.421465221955,"Black","F","50-75k",4,3,2,2,0
"5577",1246032,-79.1706297152372,36.0880883039276,37.3438047423528,"White","M","25-50k",4,3,2,3,0
"5578",1246046,-79.1318071152587,36.0476408423861,44.1235107374391,"Black","M","100-150k",1,2,1,1,0
"5579",1246154,-79.1237022552897,36.1973051534897,35.3485969706524,"Black","M","75-100k",4,4,1,1,0
"5580",1246357,-79.0694158278142,36.0880821213733,36.508634839803,"White","M","<25k",4,4,1,2,0
"5581",1246410,-79.1289629662386,36.0765515162938,41.6326881236158,"Aisian/Other","M","50-75k",4,4,1,3,0
"5582",1246472,-79.1296257391326,36.0289239857305,50.7688442823955,"Black","F","25-50k",1,2,1,2,0
"5583",1246494,-79.0255343739876,36.1509897939713,28.3768215435267,"White","M","25-50k",4,4,2,1,0
"5584",1246578,-79.1807251180343,36.0201706717681,38.5569558809755,"White","F","<25k",1,2,1,3,0
"5585",1246648,-79.0725401275003,36.0295326142701,33.6790380825559,"Black","F","50-75k",1,2,2,1,0
"5586",1246704,-79.056982690239,36.1453197798719,31.5276292683687,"White","M","75-100k",4,4,2,2,0
"5587",1246776,-79.1579454465297,36.1225099265668,42.9762387406689,"Aisian/Other","F",">150k",4,4,2,3,0
"5588",1246875,-79.1416633889649,36.0722745421199,43.9554121715607,"Black","M","75-100k",5,1,1,1,0
"5589",1246906,-79.1386552292125,36.0624987686683,59.6583222857831,"White","M","<25k",5,1,1,2,0
"5590",1246917,-79.1555902631876,36.0899361040114,47.8108644489158,"Aisian/Other","M","75-100k",5,1,1,3,0
"5591",1246974,-79.1334095416248,36.1189727089497,46.9920179213852,"White","F","50-75k",5,1,2,1,0
"5592",1247017,-79.139417250849,36.1166824633063,36.9224007866338,"White","M","25-50k",5,1,2,2,0
"5593",1247142,-79.0124864621178,36.0923228036538,51.5058475879598,"Black","M","75-100k",5,1,2,3,0
"5594",1247182,-79.0492790093282,36.1171020672172,45.2042923121026,"White","M","50-75k",5,2,1,1,0
"5595",1247252,-79.0648889940646,36.1022520984837,37.0313237277367,"White","F","75-100k",5,2,1,2,0
"5596",1247295,-79.0123937985492,36.1217687742001,39.80986211904,"White","F","<25k",5,2,1,3,0
"5597",1247319,-79.0957577641745,36.0854322973406,43.6040381835923,"White","M","50-75k",5,2,2,1,0
"5598",1247364,-78.9836962195399,36.120278758075,26.9517730252165,"White","F","100-150k",5,2,2,2,0
"5599",1247367,-79.1410189507955,36.0437204748785,39.4304015478437,"White","M","75-100k",1,2,2,2,0
"5600",1247670,-79.1244784130773,36.0519494125574,27.2874080584099,"Hispanic","F","<25k",1,2,2,3,0
"5601",1247768,-79.1441629088243,36.1499698649598,47.8243616226451,"Hispanic","F","50-75k",5,2,2,3,0
"5602",1247771,-79.0906563582719,36.1994372079432,34.0259487508548,"White","F","50-75k",5,3,1,1,0
"5603",1247912,-79.1187512798343,36.0898038457849,43.8831642114648,"White","F","<25k",5,3,1,2,0
"5604",1248069,-79.0838655183654,36.0785813596376,41.7980015717124,"White","F","75-100k",5,3,1,3,0
"5605",1248225,-79.1394539626899,36.0794242069421,56.9136643147303,"Hispanic","M",">150k",5,3,2,1,0
"5606",1248383,-79.1532708727838,36.0047274289046,42.7814642896123,"Black","M","75-100k",1,3,1,1,0
"5607",1248409,-79.0933495460111,36.1186428949339,31.4854903252248,"White","F","<25k",5,3,2,2,0
"5608",1248429,-79.2069562185946,36.0454036257463,39.8781182334435,"White","F","50-75k",5,3,2,3,0
"5609",1248519,-79.1137639088667,36.012696825376,53.2142311888209,"White","M","50-75k",1,3,1,2,0
"5610",1248577,-79.1602485372153,36.132844989633,47.7913053263647,"Hispanic","F","100-150k",5,4,1,1,0
"5611",1248679,-79.1248762829676,36.0028901039675,49.5054420689299,"White","F","75-100k",1,3,1,3,0
"5612",1248711,-79.05512481007,36.0251437730428,39.6236100915675,"White","M","75-100k",1,3,2,1,0
"5613",1248722,-79.0157805291092,36.1295369843935,48.8258002003326,"White","M","50-75k",5,4,1,2,0
"5614",1248786,-79.117427213941,36.0625651139625,47.4970761626001,"Black","M","25-50k",1,3,2,2,0
"5615",1248861,-79.07436595668,36.1515246410614,38.8419915388577,"Hispanic","M","25-50k",5,4,1,3,0
"5616",1248941,-79.0540324031818,36.0261259143615,33.8453035982051,"Black","M","25-50k",1,3,2,3,1
"5617",1248990,-79.1272427396696,36.0657292472006,36.1616990935728,"White","F","<25k",5,4,2,1,0
"5618",1249004,-79.0873027389006,36.0951638527996,39.7736272782851,"White","F","100-150k",5,4,2,2,0
"5619",1249012,-79.0060173081291,36.1118829316606,56.5924864725148,"White","M","100-150k",5,4,2,3,0
"5620",1249015,-79.0780458567892,36.2061556306351,62.3242950706735,"White","F","25-50k",1,1,1,1,0
"5621",1249033,-79.151774857111,36.0927149289928,40.0165742401122,"White","M","25-50k",1,1,1,2,0
"5622",1249071,-79.0723509967963,36.1688458811029,41.760733495999,"White","F","75-100k",1,1,1,3,0
"5623",1249082,-79.064249648524,36.1413015946033,37.1119202070503,"White","M","75-100k",1,1,2,1,0
"5624",1249137,-79.1262433369632,36.1715052348181,38.4636626622064,"White","F","75-100k",1,1,2,2,0
"5625",1249231,-79.0917325216096,36.0889541230138,37.5886903812009,"White","F","50-75k",1,1,2,3,0
"5626",1249343,-79.1538417099127,36.0654985791835,34.6973478321162,"White","F","<25k",1,2,1,1,0
"5627",1249414,-79.1224429342817,36.1475981625293,61.3395026964684,"White","M","25-50k",1,2,1,2,0
"5628",1249422,-79.0469166931391,36.0824027050701,42.858836142029,"White","F","75-100k",1,2,1,3,0
"5629",1249502,-79.1045363891701,36.1630178366732,52.770157662026,"White","F","50-75k",1,2,2,1,0
"5630",1249587,-79.0913018522131,36.0760150782668,31.1624403500696,"White","M","75-100k",1,2,2,2,0
"5631",1249738,-79.1281961377442,36.0936677081744,42.6151274904595,"White","F","100-150k",1,2,2,3,0
"5632",1249743,-79.1551812611706,36.0380066723592,42.3355582502339,"White","M",">150k",1,4,1,1,0
"5633",1249763,-79.1350535602443,36.0763116347959,39.3012595919278,"White","M","25-50k",1,3,1,1,0
"5634",1249825,-79.0887414543956,36.0740457711119,31.5879121066077,"White","F","75-100k",1,4,1,2,0
"5635",1249953,-79.2143792807255,36.06540620372,35.0596435593158,"White","M","25-50k",1,3,1,2,0
"5636",1249960,-79.1376969816337,36.1076922424502,43.1900452633023,"Black","F","75-100k",1,3,1,3,0
"5637",1250001,-79.0995668295948,36.0942163196107,45.8774885940476,"White","M","75-100k",1,3,2,1,0
"5638",1250031,-79.1511147503683,36.1044276464508,56.7351121235402,"White","F","100-150k",1,3,2,2,0
"5639",1250097,-79.1026436165578,36.14597041374,41.7201807525421,"White","M","100-150k",1,3,2,3,1
"5640",1250152,-79.0669143126521,36.1113296963983,35.4287978947887,"Black","F","50-75k",1,4,1,1,0
"5641",1250233,-79.1515518950885,36.0703495478653,63.1469842243312,"Aisian/Other","M","25-50k",1,4,1,2,0
"5642",1250255,-79.1099829643385,36.1174445412198,33.9381421966176,"Black","M","50-75k",1,4,1,3,0
"5643",1250322,-79.1680458491347,36.1071722909318,37.5055237551714,"White","M","75-100k",1,4,2,1,0
"5644",1250412,-79.0818933321888,36.176000178532,31.4848670173212,"Aisian/Other","M","100-150k",1,4,2,2,0
"5645",1250583,-79.034073262073,36.082086376874,40.2598459073432,"White","F","100-150k",1,4,2,3,0
"5646",1250632,-79.0592626927615,36.0322496789482,43.0269969686059,"White","M","50-75k",1,4,1,3,0
"5647",1250736,-79.1261772496548,36.1021007381906,37.2425152859431,"White","M","50-75k",2,1,1,1,0
"5648",1250813,-79.1189233215175,36.1084591792894,40.5210197153935,"White","M","25-50k",2,1,1,2,0
"5649",1250826,-79.1059087775452,36.0529986665464,50.1703030788193,"White","M",">150k",1,4,2,1,0
"5650",1250863,-79.1205644316509,36.1136537498265,45.9848805491224,"White","M","25-50k",2,1,1,3,0
"5651",1251114,-79.0825992472923,36.0986458295358,30.8054192022981,"White","F","100-150k",2,1,2,1,0
"5652",1251218,-79.0039165450079,36.0928806824192,35.1343513026313,"White","F","75-100k",2,1,2,2,0
"5653",1251262,-79.0116265599219,36.0768463065453,35.9530874871285,"White","F","25-50k",2,1,2,3,0
"5654",1251325,-79.1358066863492,36.0898688975939,36.7668408576249,"Black","F","25-50k",2,2,1,1,0
"5655",1251442,-79.1677277359868,36.0898528271523,43.7867259888152,"White","F","100-150k",2,2,1,2,0
"5656",1251505,-79.1638709247881,36.1440633187202,44.5785774304139,"Black","M","<25k",2,2,1,3,0
"5657",1251510,-79.102047572012,36.0766449453072,42.4490146910082,"White","M","<25k",2,2,2,1,0
"5658",1251672,-79.1857511515416,36.0910178700275,64.168080207233,"White","F","100-150k",2,2,2,2,0
"5659",1251692,-79.2212017889272,35.9383698318731,45.6894006763801,"White","M","25-50k",1,4,2,2,0
"5660",1251717,-79.1183596755513,36.073051900174,52.0379491760012,"White","M","100-150k",2,2,2,3,0
"5661",1251719,-79.0964124124371,36.0500911198736,37.2346907819556,"Hispanic","M","100-150k",1,4,2,3,0
"5662",1251789,-79.1169140446289,36.0597733807294,36.6787935417713,"White","M","50-75k",2,1,1,1,0
"5663",1251884,-79.0826797791848,36.1447442821105,39.7366482312028,"White","F","25-50k",2,3,1,1,0
"5664",1251982,-79.0990100617871,36.083164904711,65.9143220944787,"White","M","<25k",2,3,1,2,0
"5665",1252063,-79.1080223602765,36.0858900375858,30.9991188270856,"White","F","75-100k",2,3,1,3,0
"5666",1252224,-79.1363244128562,36.08805106865,38.3669234855388,"White","M","<25k",2,3,2,1,0
"5667",1252245,-79.1599530614415,36.0552793133225,39.4713897427817,"White","M","50-75k",2,3,2,2,0
"5668",1252317,-79.0537422393666,36.1228671235621,36.5329440825643,"White","F","75-100k",2,3,2,3,0
"5669",1252340,-79.1210432465363,36.0816395339361,55.5308361700672,"Hispanic","F","50-75k",2,4,1,1,0
"5670",1252480,-79.1131465306393,36.0694723847302,44.2417367555316,"White","M","75-100k",2,4,1,2,0
"5671",1252703,-79.1718798240165,36.0763941578566,44.0023833576357,"White","M","75-100k",2,4,1,3,0
"5672",1252786,-79.111518768838,36.1630088306111,27.2010000554835,"White","F","<25k",2,4,2,1,0
"5673",1252878,-79.0713202074663,36.0370881128234,39.4905806335566,"White","F","25-50k",2,1,1,2,0
"5674",1253081,-79.1480068913107,36.0564217673303,42.4815819469323,"Black","M",">150k",2,4,2,2,0
"5675",1253220,-79.088077728595,36.0850784165976,35.7865157227396,"White","F","75-100k",2,4,2,3,0
"5676",1253314,-79.0992792867266,36.1343932555593,35.5199821229925,"Aisian/Other","M",">150k",3,1,1,1,0
"5677",1253323,-79.1116609415783,36.1300710841103,35.3829764997138,"White","F","100-150k",3,1,1,2,0
"5678",1253348,-79.0479761351732,36.1223239113335,41.0287689965468,"Black","M","75-100k",3,1,1,3,0
"5679",1253351,-79.1133478247778,36.1916173010284,49.4840773673272,"Hispanic","F","25-50k",3,1,2,1,0
"5680",1253439,-79.1704358137601,36.0615875396924,43.5339995991068,"White","F","<25k",3,1,2,2,0
"5681",1253468,-79.1589888489678,36.1129511929966,48.4268418829283,"Hispanic","M","25-50k",3,1,2,3,0
"5682",1253633,-79.1595502568911,36.0258292139427,38.5752593948504,"White","F","75-100k",2,1,1,3,0
"5683",1253635,-79.0984393456955,36.0154602049071,56.9605106447198,"White","F","75-100k",2,1,2,1,0
"5684",1253658,-79.1402846778283,36.0694726752872,39.9218791739892,"White","F","50-75k",3,2,1,1,0
"5685",1253903,-79.1460850546992,36.1020411817956,45.1171232935264,"White","F","25-50k",3,2,1,2,0
"5686",1253963,-79.1332002192265,36.1320835059957,42.9415966134694,"Hispanic","M","25-50k",3,2,1,3,0
"5687",1254037,-79.1222291742879,36.0088701552325,32.0647768092106,"White","M","25-50k",2,1,2,2,0
"5688",1254046,-79.0935346883045,36.0930670786476,40.9430088056083,"Aisian/Other","M","100-150k",3,2,2,1,0
"5689",1254047,-79.1719649096071,36.0837606353673,39.7011040396163,"White","M","75-100k",3,2,2,2,0
"5690",1254096,-79.0539141110299,36.0368203992606,70.0326704107545,"Black","F","<25k",2,1,2,3,0
"5691",1254120,-79.0274434512265,36.0745126645155,32.8541546022469,"White","M","25-50k",2,2,1,1,0
"5692",1254280,-79.1801195068716,36.0459952045099,41.3385162888516,"White","F","75-100k",3,2,2,3,0
"5693",1254327,-79.0715956030572,36.1106561879414,48.3823026788911,"White","F","50-75k",3,3,1,1,0
"5694",1254339,-79.1750439841806,36.1049008053015,56.7666634501258,"Black","M","50-75k",3,3,1,2,0
"5695",1254349,-79.2058425912986,35.9810954497429,42.0225933218374,"White","F","75-100k",2,2,1,2,0
"5696",1254356,-79.0209456712093,36.1174032025385,51.1923108390421,"Hispanic","M","50-75k",3,3,1,3,0
"5697",1254383,-79.0796731081723,36.1200976747104,40.3413561450285,"White","M","100-150k",3,3,2,1,0
"5698",1254396,-79.0689462791093,36.1196699214495,44.89395159516,"White","F","75-100k",3,3,2,2,0
"5699",1254513,-79.1095859772903,36.0790867589687,56.0922087576388,"Black","M","100-150k",3,3,2,3,0
"5700",1254559,-79.1748331160654,36.0896692221907,35.6247937431143,"White","F","<25k",3,4,1,1,0
"5701",1254633,-79.1518512550539,36.0659589564387,33.2506116244043,"White","F",">150k",3,4,1,2,0
"5702",1254726,-79.0951285555307,36.1181030040805,47.2288708524961,"Black","F",">150k",3,4,1,3,0
"5703",1254960,-79.1148889446404,36.0574147399204,45.655030047781,"White","M","25-50k",2,2,1,3,0
"5704",1255074,-79.1993511191908,36.1023225507722,48.0939240583653,"White","M","50-75k",3,4,2,1,0
